text	sentiment
My phone is so shitty even the time freezes apple http://t.co/7Mh7RMlqFX	1
Wars and Battles is featured on the App Store in the category 'Best New Games' in 108 countries! apple Thanks! http://t.co/HTGO8T3Yj8	1
#AAPL:apple's iPhone 6 China Unicom Lead-Times...http://t.co/UGTZfd2Huj	0
"Happy Monday! My camera on my fancy apple #iPhone6Plus suddenly stopped working this weekend, so instead - I meme. http://t.co/ktImoxWESr"	1
@Maine_Nitin Good morning! Looks like I'll be hanging at the apple store with the students and snowbirds sometime this week.	0
@stevewoz apple apple stock has doubled since Steve jobs death and increased 15x since his return in the late 90s	1
"@stevewoz apple iPhone 6 the next iPhone will be out in 6 months making the the case 1,mm thicker would make sturdier and lens flush"	0
Take the stress out of looking for Christmas presents &amp; get a 15% student discount at apple http://t.co/ulqHvLVzLY http://t.co/3VoUTa45gb	1
"apple: $115 matches 8.4% increase in earnings. Use 2014Q3 EPS=$1.42 on your #iPhone. #AAPL
https://t.co/pyU6cuTYrX"	0
apple's Best of the iTunes Store 2014: 'Elevate' and 'Pixelmator' Win Top App Honors http://t.co/4K31wjWouD #AAPL	0
"apple could release 4-inch iPhone 6 Mini next year $AAPL #aapl
http://t.co/JlWfU8Jey4"	0
"#Will the #IPhone6Plus Shortage Hurt apple [#apple] This Christmas?. (#Monday, 8 #December) http://t.co/i1QB6uaRms"	0
"#18 #million iPHONE USERS HAVE NEVER BONKED to apple [#apple]Pay. (#Monday, 8 #December) http://t.co/MVYxufAhD9"	1
@SuzanneBoyd apple it stopped working? I would be screaming. I'm getting mine 12/24.	1
http://t.co/gRR3bUFPkS Follow apple.holidays http://t.co/Z28vBvo3gy	0
My ear deleted What's app during a phone call. apple	0
"Will apple Inc.'s Profit Margin Continue Upward? $AAPL #aapl
http://t.co/mK7jx2SlhF"	0
#AAPL:apple Exec Gets A Federal Prison Sentence For Taking Kickbacks On Leak...http://t.co/PTyctVo4ya	1
"#Will apple [#apple] head back to #Jobs ideology with 4in #iPhone6s?. (#Monday, 8 #December) http://t.co/wpplCjgEYf"	0
All they do is steal your money apple :)	1
"apple Doesn't Need No Stinking Streaming Media Stick! $AAPL #aapl
http://t.co/HmXdZ9fzlC"	1
"#AAPL:UPDATE 1-Taiwan Nov export growth tops expectations, despite China wea...http://t.co/DwZ3UnxqPT"	0
apple I give up. You beat me. Trying to manually add music to my iphone has left me a broken man. #itunes #apple	1
apple my app store aint working. y??	1
@SuzanneBoyd apple Is that a chic-filet mug he's holding? My daughter brought on these characters home that talks...absolutely hilarious.	0
Lesson: Don't Fuck With apple! apple exec has been given a year in prison for leaking information to Asian suppliers http://t.co/WO0ONrk0te	0
"#Alle #News zu #iPhone, #iPod und apple [#apple] Watch. (#Monday, 8 #December) http://t.co/iO3m7jkK4t"	0
apple ur products are shit they break 24/7 ur ruining my life	1
@zoee_janoskians apple WHAT HAPPENED OMD	0
@HlPSTALUKE apple one of you stepped on my phone last night and its smashed and doesnt work :)	1
@zoee_janoskians apple what the fuck show me	1
"Dan Nathan: How To Profit From apple Stock? 
$AAPL #aapl
http://t.co/wkEoflid2Q"	0
apple I'd like to see emojis that look like me	0
"Former apple Inc. Supply Manager Sentenced To Prison, Fined $4.5 Million For Corporate Espionage  $AAPL #aapl
http://t.co/snXCwUk1pI"	1
Ahhhh!! Y el apple store of course!!!! @MadridXanadu	1
"apple Price Target Raised at BMO Capital; Sees Unfulfilled iPhone 6 Demand Pushed Into March Quarter $AAPL #aapl
http://t.co/V1l7dkfTJw"	0
"Hope apple store Arndale could pass on to the staff member staff thats visually impaired she is an inspiration, Great work #InAwe #WellDone"	1
"apple Stock in Upward Trend After 'Explosive' Holiday Quarter, apple Watch Release in 2015 $AAPL #aapl
http://t.co/zv0dTpBYla"	1
Doh! Turns out the iPod at the heart of the $350M apple antitrust case is the wrong model http://t.co/wJRiv059ZV	0
Doh! Turns out the iPod at the heart of the $350M apple antitrust case is the wrong model http://t.co/sCFohYXkiN	0
"apple: Facing A Challenge From Google's Android $AAPL #aapl
http://t.co/mpcU3cC4fM"	0
Help? 4s won't sync (doesn't even give option) w/ latest @itunes. Tried fixes I found... no bueno. Thoughts? apple #techsupport	1
"apple's iPhone 6 Lead-Times Still Longer Than Previous Models  $AAPL #aapl
http://t.co/bk0tn6WTTm"	1
apple lawsuit could collapse as new #evidence comes to fore http://t.co/w3h3JSDFLq	0
"Will the iPhone 6 Plus Shortage Hurt apple This Christmas?  $AAPL #aapl
http://t.co/TJfgAEHzhA"	0
"So, Which #PromoProduct suppliers carry brandable apple compliant adapters? #HeadsAreGoingToRoll #MFi"	0
"apple May Be Forced to Re-think iPod Touch As Demand Surges  $AAPL #aapl
http://t.co/Ap4huZ7Wf9"	0
Former apple Inc. Exec Gets A Year In Prison For Selling Secrets http://t.co/6Ya9YQwVlR #AAPL	1
apple well done you #cunts my printer don't work since your #fucking #Yosemite #UPDATE #Pricks!	1
"RT @BrandFuel: So, Which #PromoProduct suppliers carry brandable apple compliant adapters? #HeadsAreGoingToRoll #MFi"	0
apple retail locations to offer free coding workshops Dec 11th as part of 'The Hour of Code' http://t.co/4YVXawpyjb	0
"apple Intraday Comments - Pre-Opening - PREMIUM USERS  #aapl #Stockaction #trading #Stocks #MKt
http://t.co/G0TeDLCB9z"	0
"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"	1
"After #China, #Russia may ban some apple products, fearing #espionage: 

http://t.co/uJUZ2SWqgD http://t.co/5dJC9KeUqP"	0
"MUST READ: apple's iPhone 6 China Unicom Lead-Times $AAPL #aapl
http://t.co/KgB8fuFlo3"	0
"RT @SRIG911: After #China, #Russia may ban some apple products, fearing #espionage: 

http://t.co/uJUZ2SWqgD http://t.co/5dJC9KeUqP"	0
"Trade $AAPL #FREE Nightly Updates are #posted here on #Twitter, or you can visit the #Trade #AAPL FREE #website here http://t.co/U4TKeApbxF"	0
What is going on with #AAPL....SELL OR HOLD.	0
apple - Minneapolis isn't Cupertino. When Siri tells me it's 36å¡ in December no need to add the 'brr!' 'F yeah' might be more appropriate.	0
.apple Is the iPhone 6 y3k compliant?	0
"#aapl might invest in #Tsla to increase R&amp;D plus increase production multi-folds in EV Cars, SUV,s. By 2015 most of US &amp; China-Supercharged."	0
The power of apple 's strong branding and store design in one photo http://t.co/CJObpVZeZk via @qz http://t.co/hD6P7hJhW8	0
Guys my Mac is flipping out! Flashing folder with question mark at start up!?! What do I do?? #help #apple #mac #macbook apple #computer	1
.@dell ordering a laptop today. How about I try apple or @lenovo instead. Maybe their reps will be kind instead of THIS behavior.	1
apple's PT raised by Citigroup Inc. to $135.00. http://t.co/LNHaOfRxU2 $AAPL #AAPL	0
apple's PT raised by Citigroup Inc. to $135.00. http://t.co/uRDSOSzGY7 $AAPL #AAPL	0
"Need to lock down a #Sponsorship deal with @Swatch , @Nike &amp; apple 

Thank you for your cooperation.  
Regards, 
Uncle Mike"	0
apple thank you http://t.co/wmSinAAuQf	1
"RT @SRIG911: After #China, #Russia may ban some apple products, fearing #espionage: 

http://t.co/uJUZ2SWqgD http://t.co/5dJC9KeUqP"	0
"apple - Fibonacci Technicals Levels - Intraday - Pre-Opening $AAPL #aapl 
http://t.co/geQDxkq8YX"	0
.@McDonalds Shares a Slice With #iPhone6 Lovers apple http://t.co/Vv5TzERoKz	0
#SteveJobs Predicted The Future Of #ECommerce Back In 1996 And Got It Exactly Right #aapl http://t.co/uKFVal2EAU	0
"apple Inc. vs Google Inc: The Battle Of The Tech Giants $AAPL #aapl
http://t.co/JrU4mZeGcG"	0
Here Is The New @iPad Ad #aapl http://t.co/Ec6QKDdTsK http://t.co/Cbpe7mtKvb	0
"#AAPL:12 Under-the-Radar Stock Picks From Buffett, Icahn, Soros and Fellow B...http://t.co/QSxQQPAg2q"	0
Woah. Woke up to 20+ apple emails of someone trying to verify that email for their device. My email minus . (which makes no diff on gmail)	1
Takes more than #marketing to convert shoppers to buyers. apple &amp; @VictoriasSecret create a total sense experience. http://t.co/5a4G6455JR	1
"#AAPL slide, opens opportunity. Can't fill iPhone 6 or 6Plus orders, 6Plus rumored to be much much higher % than prev reported."	1
apple CEO Tim Cook comes out as gay apple   http://t.co/euFQQpMjj6  Via @posh360_Net	0
"apple - Fibonacci Technicals Levels - Intraday  Update - $AAPL #aapl 
http://t.co/7i8cTId71P"	0
#IPhone6 #Plus Captures 41% of US #phablet Sales #aapl http://t.co/pbM5D7Z7Gw	0
BLOCK TRADE detected in #AAPL	0
Bruh apple real niggas need that 128GB Ipod touch already	1
"apple Intraday Comments - Updated RANGE  - PREMIUM USERS  #aapl #Stockaction #trading #Stocks #MKt
http://t.co/G0TeDLCB9z"	0
apple Continues Beefing Up Digital Audio Expertise by Hiring Dana Massie From Audience http://t.co/v4OFDCnz85 #AAPL	0
#AAPL:One Of apple's Earliest Employees Describes The First Time Steve Jobs ...http://t.co/4E0xzglORa	0
"apple: $115 matches 8.4% increase in earnings. 2014Q3 EPS=$1.42 in  #IOS App Donkey Stocks on your #iPhone. #AAPL
https://t.co/8CBUgrEHZS"	0
my phone keeps restarting on its own apple dont play me like that???	1
RT @RatingsNetwork: apple's PT raised by Citigroup Inc. to $135.00. http://t.co/LNHaOfRxU2 $AAPL #AAPL	0
"RT @SRIG911: After #China, #Russia may ban some apple products, fearing #espionage: 

http://t.co/uJUZ2SWqgD http://t.co/5dJC9KeUqP"	1
"Why the iPad is anything but doomed $AAPL #aapl
http://t.co/Fk8z5OpEMJ"	1
"Reminiscing on the first low-cost computer which, out of the box, you didn't have to be a geek to use. http://t.co/YH8Mvtfznk apple"	1
Last night I had like 10 more apps than I do now. What's up with that apple  I hate you	1
"Our first ever #OnFoodableWeekly! Much to discuss on this episode! apple Pay, @habitburger http://t.co/eMFKvWNgIo"	0
"apple [#apple] #is developing an #iPhone that fires LASER BEAMS to #map surroundings .... (#Monday, 8 #December) http://t.co/D78wUFxrkK"	0
"apple Intraday Comments - Updated RANGE. - PREMIUM USERS  #aapl #Stockaction #trading #Stocks #MKt
http://t.co/G0TeDLCB9z"	0
Headed to @IKEA and apple Store today. Yikes or Yay? #dayoffduties	0
@jeffstaple Tell apple to update their events page. There's no listing for your presentation.	0
"apple - Fibonacci Technicals Levels - Intraday  Update - $AAPL #aapl 
http://t.co/XXlH6ZbOGu"	0
#edgf14 Jane Horvath (director of global #privacy apple) is speaking	0
"Former apple Manager Sentenced to One Year in Prison, $4.5 Million Fine in Leaked Secrets Case [Mac Blog] http://t.co/9VmeiomrtN #AAPL"	0
im so pissed i plugged my phone in overnight but it didnt charge fuck u apple	1
"apple Siri was wildin last night, yall need to get her http://t.co/46sdzupvS4"	0
"iPhone 6 And 6 Plus Sales Are Growing Steadily Worldwide $AAPL #aapl
http://t.co/xdW6U3ORH5"	0
@smileforgoogle apple yknow that time it restarted and then my phone got blue screen lol wtf	1
Why does #Yosemite constantly restart due to an error when left over night? #onlyme apple	1
BloombergTV:  Former #apple Exec Sentence to 1 Year in Prison for Fraud http://t.co/h93QHz0uWA #aapl	1
There is nothing in life more fragile than an apple branded lightning cord. apple	1
What has apple done now? RT @mitrebox: http://t.co/1HLmk87pQV	0
Purchase a $99 apple TV ($99 Value) simply by watching ads on @VidFall? Check out #vidfallauction here https://t.co/fxdy3PU8BM	0
"Consumers Demand More Units Of The iPhone 6 And 6 Plus $AAPL #aapl
http://t.co/vUn5f5bKlP"	0
wtf is my conputer doing I left it alone for five minutes and it does this?? help apple @billgates http://t.co/KTmXOrp03w	1
@kayhlogan apple @BillGates the void awakens	0
Shout out to apple for making crappy iPhone alarms that don't go off and make me late for my final..	1
How to #profit in #apple (#AAPL) #options #trade #trading #finance #short #bet #hedge http://t.co/aMlM8FaJDQ	0
"apple Assigned AA- Credit Rating by Morningstar  $AAPL #aapl
http://t.co/SLQQRKwGYP"	0
"Updated to Yosemite on two machines. Both are now painfully slow. Thanks, apple."	1
"apple @testflightapp You should tell testers that if using Gmail on iOS, your app won't work. Doesn't tell testers at all."	1
"apple Continues Beefing Up Digital Audio Expertise by Hiring Dana Massie From Audience $AAPL #aapl
http://t.co/sT69lLINWY"	1
What if apple bought Telsa? Talent is key. Cook has access to Musk's bright mind on a permanent basis. Read more: http://t.co/nxhkHTGJ4L	0
Steve Jobs Predicted Future Of E-Commerce Back In 1996 &amp; Got It Exactly Right! http://t.co/w7q2G2SCbH via @sai #ecommerce #AAPL	1
Yo apple I didn't need a subject line for my text &amp; iMessages folk.	0
"apple - Fibonacci Technicals Levels - Intraday  Update - $AAPL #aapl 
http://t.co/ypWnW3gFRd"	0
New iPad ad focuses on getting things done | ZDNet http://t.co/vI9EzcTT5W via @ZDNet &amp; @the_pc_doc apple	0
"Dear apple &amp; @iTunesMusic, I understand you want to protect me. Is there any way you can cool it on password lockouts &amp; resets?"	1
Will #apple and #Facebook Crush #Google? | The Motley Fool #aapl #fb #goog http://t.co/Me8RLrIoDf	0
3 #Tech Stocks That Could Soar in 2015 | The Motley Fool #goog #aapl #fb http://t.co/6LcuT1XTzX	0
RT @mydigitalcoco: .@McDonalds Shares a Slice With #iPhone6 Lovers apple http://t.co/Vv5TzERoKz	0
Hey apple my iPod touch is acting all wonky and I've done the factory settings and reinstalled stuff and nothing. Any other ideas?	1
"Citigroup Inc. Boosts apple Price Target to $135.00 $AAPL #aapl
http://t.co/yJaYxMBi4S"	0
I'm short on #AAPL with #put #options on the #apple #stock.	0
"apple Intraday Comments - Updated RANGE,. - PREMIUM USERS  #aapl #Stockaction #trading #Stocks #MKt
http://t.co/G0TeDLCB9z"	0
BLOCK TRADE detected in #AAPL	0
"#AAPL:Knicks, Jets, Giants ... all New York Sports are Rotten to the Big App...http://t.co/96GcJetwIb"	0
Pretty bad apple my #iphone5 has 20%life left and it is only 11am.	1
It makes you smarter.  Elevate is apple app of the year!  Congratulations @jessepickard and team.  http://t.co/r0cgmthoCC	1
"Happy Monday! My camera on my fancy apple #iPhone6Plus suddenly stopped working this weekend, so instead - I meme. http://t.co/XdySgcxUuv"	1
apple Inc. To Open 500 Stores In India http://t.co/AMx3jhn1YH #AAPL	0
"apple - Fibonacci Technicals Levels - Intraday  Update - $AAPL #aapl 
http://t.co/Q9Zkal66xy"	0
I've Abandoned #iTunes And I'm Never Going Back Because #GoogleMusic Is So Much Better #aapl #goog http://t.co/dp6pTxrTvp	1
#AAPL:How to get an unsubsidized smartphone for $25...http://t.co/frqhIwnfP5	0
RT @nicwill30: Shout out to apple for making crappy iPhone alarms that don't go off and make me late for my final..	1
"Hey apple, my iPhone 6 was fully charged at 7:30 am. Now it's on 20%. Is that a common battery life?"	1
Innovation has died with Steve Jobs #apple #macintosh #aapl http://t.co/pJGz3buFC1	0
apple Inc. is doomed. $AAPL dropped by 1.27%! Currently priced at 113.535. http://t.co/K6PKMj3Sbf #AAPL	1
apple CEO Tim Cook comes out as gay apple   http://t.co/euFQQpMjj6  Via @posh360_Net	0
RT @schreier: It makes you smarter.  Elevate is apple app of the year!  Congratulations @jessepickard and team.  http://t.co/r0cgmthoCC	1
"Who's Buying All Those New iPhones Anyway? $AAPL #aapl
http://t.co/oErygGHnsc"	0
RT @schreier: It makes you smarter.  Elevate is apple app of the year!  Congratulations @jessepickard and team.  http://t.co/r0cgmthoCC	1
BLOCK TRADE detected in #AAPL	1
@schreier @sequoia apple @jessepickard yes it surely is a smart game . Even peak is good	1
RT @schreier: It makes you smarter.  Elevate is apple app of the year!  Congratulations @jessepickard and team.  http://t.co/r0cgmthoCC	1
Knock for iPhone now lets you lock as well as unlock your Mac via Bluetooth http://t.co/vKKAUvargg #smhq #aapl	0
RT @HamzeiAnalytics: BLOCK TRADE detected in #AAPL	1
"Happy Monday! My camera on my fancy apple #iPhone6Plus suddenly stopped working this weekend, so instead - I meme. http://t.co/Mb067jv5SD"	1
"In the apple iPod antitrust case, recent development - Plaintiffs may never have bought the iPods in the first place http://t.co/ivBJa2YJgM"	0
apple make a fucking phone so the screen doesn't break.  I want my phone to be naked and free.	1
Why apple Needs #China to Love the #appleWatch (AAPL): http://t.co/NOoedA2IZt via @themotleyfool #Wearables #WearableTech #apple	0
I hate it that my office email's not pushing emails now. It's fetching but on my settings it says push. #appleprobs #appleproblems apple	1
Love the new apple @ipadair_2 TV spot - http://t.co/nW7a6iXsjE	1
@SforSimrat I thought abt apple when bought @Dell lemon. Tried to save $. Wasn't worth savings. Regretting ever since. @DellCares #DellHell	1
"#CondoSeniors said apple needs to supply condo with dedicated tech. So many issues with iphone, imac, ipads warrants it. Tech will eat well"	1
"Reminiscing on the first low-cost computer which, out of the box, you didn't have to be a geek to use. http://t.co/XqAsPopg9K apple"	0
MasterCard Teams Up With Gwen Stefani to Promote apple Pay and 'Priceless Surprises' http://t.co/8SqKEuVjp5 #AAPL	0
"Tim Cook Shows Off apple Watch to Chinese Internet Official, Discusses Security Issues http://t.co/4nrcjqs75m #AAPL"	0
"We know that apple have a strong supply chain, but what is it that makes it that way? #SupplyChain #Operations http://t.co/Pk95RjYhcV"	0
"apple is developing an iPhone that fires LASER BEAMS to map surroundings, patent reveals
http://t.co/fG4Zrvq8Bk #aapl #hnhd"	0
First to own 2600 digital languages IP is NEW leader of the Internet. Terms based on performance! .apple .@samsung http://t.co/J1Jfx5occV	1
"@5wa Haha, apple techs seeing the #CondoSeniors cookery should jump at opportunity! ;-)"	0
"apple - Fibonacci Technicals Levels - Intraday  Update - $AAPL #aapl 
http://t.co/3hXqrYtnfz"	0
"Job Listings Suggest apple Plans to Boost Its Rumored Virtual Reality Program
http://t.co/OYLhaPsBTs #vr #aapl"	0
Thank u apple for having outstanding customer service &amp; exchanging a phone case that was clearly not made 4 the power user #customerforlife	1
Glad I'm getting a non apple computer . Four macs in a row http://t.co/KLr4GFao3n	1
fucking apple are memer FAGGOTS http://t.co/w8hbpxTRCJ	1
@nigxnog apple bruh that means u type that a lot u fuckin punk bitch	1
#AAPL:Glu Mobile (GLUU) Stock Gains on Insider Buys...http://t.co/ntKUYblUTi	0
S/O to the techs at apple	1
#Samsung: How Will The #Galaxy #Note5 Improve On Its Predecessor? #SSNLF  #AAPL http://t.co/q0SrBLpbGV	0
RT @schreier: It makes you smarter.  Elevate is apple app of the year!  Congratulations @jessepickard and team.  http://t.co/r0cgmthoCC	1
"#apple, #PayPal, And #MobilePayments Worldwide  #AAPL http://t.co/VUMGuw3Yqr"	0
"Dear apple 
Can you please create a middle finger emoji ASAP
Sincerely,
All IPhone users"	1
"RT @TheywantVonnie: Dear apple 
Can you please create a middle finger emoji ASAP
Sincerely,
All IPhone users"	0
"RT @TheywantVonnie: Dear apple 
Can you please create a middle finger emoji ASAP
Sincerely,
All IPhone users"	1
"apple - Fibonacci Technicals Levels - Intraday  Update - $AAPL #aapl 
http://t.co/t2uV8nZ46v"	0
"Debunking One of #apple's Biggest Myths 

http://t.co/ZljMUApQV6

#AAPL"	0
"RT @JPDesloges: apple - Fibonacci Technicals Levels - Intraday  Update - $AAPL #aapl 
http://t.co/t2uV8nZ46v"	0
You gotta be kidding me apple http://t.co/9xb06QOnHO	1
Theyre not RT @Naivana_: You gotta be kidding me apple http://t.co/GeeL25AlT1	1
RT @LunchGod: Theyre not RT @Naivana_: You gotta be kidding me apple http://t.co/GeeL25AlT1	0
At all. RT @LunchGod: Theyre not RT @Naivana_: You gotta be kidding me apple http://t.co/FFxW2fqJpi	0
Yesh. RT @LunchGod: Theyre not RT @Naivana_: You gotta be kidding me apple http://t.co/0MTt6MwUvd	0
"RT @TheywantVonnie: Dear apple 
Can you please create a middle finger emoji ASAP
Sincerely,
All IPhone users"	0
All of my apple product chargers look like that RT @LunchGod: Theyre not RT @Naivana_: You gotta be kidding me apple http://t.co/4lXkHinwd2	1
apple Inc.'s (AAPL) Momentum Seems Nearly Unstoppable http://t.co/54tGY7Qezx #AAPL	1
"Here's apple's Favorite Apps of 2014. http://t.co/dsqCRMiwAQ Elevate is #1. Threes! is
game-of-the-year. http://t.co/ny1lOKFQBK"	0
"apple [#apple] #Names Its Best #iPhone and #iPad Apps of the #Year. (#Monday, 8 #December) http://t.co/mjyS7WNCqv"	0
Same struggle.  RT @LunchGod: They're not RT @Naivana_: You gotta be kidding me apple http://t.co/rkRKS5pn1M	1
would you RECOMMEND buy the #AAPL DIPS...	0
Higher Price Targets Are Not Helping #apple's Shares - Forbes #aapl http://t.co/ZESpZ5B8YC	0
"Higher Price Targets Are Not Helping apple's Shares $AAPL #aapl
http://t.co/QTLiiXy1Ed"	0
"RT @JPDesloges: Higher Price Targets Are Not Helping apple's Shares $AAPL #aapl
http://t.co/QTLiiXy1Ed"	1
@scarlettsinatra @LunchGod @Naivana_ apple simple solution http://t.co/TWSWCaXC3j	0
"Typo Launches New iPhone 6 Keyboard, Avoiding Previous BlackBerry Lawsuit [iOS Blog] http://t.co/M431nBVAAX #AAPL"	0
Interesting apps pop up when you search for 'beta' on the apple App Store	0
CNBCTV:  Bulls running with #GoPro &amp; #apple #gpro #aapl  http://t.co/zNj09hU6jb	0
Our apple watch prototype for the male couch potato @smithandbeta @Clorox  @zemanta #digidaydbs http://t.co/ZkzvK5bxAw	0
CNBCTV:  Citi's #apple optimism #aapl http://t.co/CGRe961fib	0
"Yeah +1 thing I'm inspired by is apple of course. So, apple++. Here is TV ad from 2002: http://t.co/s5MgeHg9bO apple #tvad"	1
"apple - Fibonacci Technicals Levels - Intraday  Update - $AAPL #aapl 
http://t.co/Kd64HwG6m2"	0
MasterCard debuts new ad spot starring #apple Pay and Gwen Stefani - http://t.co/GppcWzeTBu #AAPL #GwenStefani	0
BloombergTV:  #Wozniak: What Really Happened in #SteveJobs' Garage http://t.co/dmNbZukzoz #aapl	0
Here's why #apple shares will reach $135: Analyst #aapl http://t.co/KMU1kNQTY0	1
"apple [#apple] #is developing an #iPhone that fires LASER BEAMS to #map surroundings .... (#Monday, 8 #December) http://t.co/iFTHvj3Xvz"	0
RT @PulsePointBuzz: Our apple watch prototype for the male couch potato @smithandbeta @Clorox  @zemanta #digidaydbs http://t.co/ZkzvK5bxAw	0
"RT @AcrossTheBarTV: Our first ever #OnFoodableWeekly! Much to discuss on this episode! apple Pay, @habitburger http://t.co/eMFKvWNgIo"	0
Great service at apple #BethesdaRow thanks Jenna and Brandon!!!!!!!	1
apple conclusion : Best client service ever	1
How many iphone chargers do I need to go through? apple make charger durability a point in the new iPhone	1
NO CALLER ID must be able to be BLOCKED on @AppIeOfflciaI products. applenws apple #apple #iPhone6 #iPhone6Plus	1
"Tim Cook Shows Off apple Watch to Chinese Internet Official, Discusses Security Issues $AAPL #aapl
http://t.co/1YgmLj3v9D"	0
Nice1 @Uber... apple says these are the best #apps of 2014 http://t.co/HafmqqQdo5 via @Techland	1
Comparison between apple maps and @google maps: http://t.co/FyzGWVm6NR #longreads #webdesign	0
"yo apple , why yall make it so hard to grip the 6?."	1
#apple Just Patented An Idea That #SteveJobs Would Have Hated #aapl http://t.co/EhK4iZ6t4R http://t.co/bi30fx5pTE	1
@google @facebook @intel apple Pay your taxes in our country!!! http://t.co/jS4K3jV1sj	1
"apple Watch's high-priced fashion focus on the mark, survey says $AAPL #aapl
http://t.co/1d9CjG42iQ"	0
#AAPL:apple Returns Cash To Shareholders Because It's Out Of Ideas On How To...http://t.co/AvzNJvSQNq	1
How many of apple's top apps of 2014 do you have downloaded on your phone? http://t.co/BTOgs1cDGc	0
#applecare only cares about apple beware of false prophetsI mean profits!	1
"@granitewinger apple 
Beware of anything that includes the word CARE."	1
"apple - Fibonacci Technicals Levels - Intraday  Update - $AAPL #aapl 
http://t.co/cXx1dFrHTM"	0
"I've been talking with apple support for almost 2 hours, absolutely no help at all."	1
Why the fuck is there a 'recently deleted' photo album? apple	1
"Come on #aapl, get your shit together!"	1
The 5 best #iPhone games you should play this week http://t.co/SSokhrtlIL via @Techland #aapl	1
RT @JustPoetic_: Why the fuck is there a 'recently deleted' photo album? apple	1
"Massive mobile tech companies like apple @xiaomi are excited by wearables and investing 40 million into @misfit

http://t.co/8geAEnRqdH"	0
"Massive mobile tech companies like apple @xiaomi are excited by wearables and investing 40 million into @misfit

http://t.co/PNShe0GZ3y"	0
"UK:  Where to buy #iPhone6, iPhone 6 #Plus, iPhone 5S, iPhone 5C, iPhone 5, iPhone 4S http://t.co/N6NZpR1ZUl #aapl"	0
"MasterCard Teams up with Gwen Stefani to Promote apple Pay $AAPL #aapl
http://t.co/EToKp308cW"	0
"#apple #AAPL Plans to Launch #iPhone6Mini Version in 2015 - Dec 8, 2014 - http://t.co/9vQBCn64Qr http://t.co/EAxUGfqKqo via @ZacksResearch"	0
See Which 11 Guru Fund Managers Hold #apple #aapl http://t.co/7DnMlXMFVh	0
apple stores will host #free #coding workshops for #HourOfCode on 12/11/14 http://t.co/339o5OVY6H Via @TechCrunch @codeorg #computerscience	1
Oh apple this is horrible packaging and shipping. #shame http://t.co/JaRpJYJ5Zu	1
"apple Plans to Launch iPhone 6 Mini Version in 2015  $AAPL #aapl
http://t.co/CIvVif64xC"	0
"apple - Fibonacci Technicals Levels - LAST Intraday  Update - $AAPL #aapl 
http://t.co/YF5rGxvaWX"	0
.@panic The inconsistency and overall weirdness that controls the apple #appstore is why I archive previous versions.. easy to downgrade.	1
Tryng to get back on snapchat but the App Store isn't cooperating apple	1
"Rumor Roundup: A tale of three rumor blogs $AAPL #aapl
http://t.co/67H4rfCIWC"	0
"@viticci when is @Dropbox removing photo upload? And are apple covering refund for those who purchased based on features, that are no more?"	1
"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"	0
RT @WillliamLemar: RT @JustPoetic_: Why the fuck is there a 'recently deleted' photo album? apple	1
"apple #iOS8 Notification Center is a pain in the ass: No way to sort, no way to dismiss all notifications, and hitting that [x] on each app"	1
iPhone6 fell 2 ft. Screen shattered like it was blown up. apple wants an additional $109 to fix it. Maybe make a product that lasts?	1
Is apple a symptom of a tech bubble? Could apple be overvalued? 700B Reasons for apple's Valuation: https://t.co/MssFgcQiaF #apple #AAPL	0
F u apple UR geniuses can suck my ass!	1
@justinbieber apple get on it	0
"apple Intraday Comments - LAST Update - PREMIUM USERS  #aapl #Stockaction #trading #Stocks #MKt
http://t.co/G0TeDLCB9z"	0
#AAPL:Jim Cramer: Why This Is Not the Tech Bubble We Saw in 2000...http://t.co/Yag6HUnBTa	0
"apple: Dec 8 Total Trading Daily Profits 2.78/sh  #aapl #Stockaction #trading #Stocks #MKt 
http://t.co/Le2r9f5crg"	0
BLOCK TRADE detected in #AAPL	0
"I hate my phone, I can't use it it's gone completely silent, and if I were to call apple I would get even less help than I get now."	1
Tim Cook Nominated for TIME's 2014 Person of the Year http://t.co/DUC1WnKodT #AAPL	0
#apple TV #Sales Topped by Chromecast: #AAPL Being Pushed Out: #apple Inc. (AAPL) never made much of a fuss ab... http://t.co/F8iVLaaahw	1
apple You should have your old products available to the people at the same economic standing as our current market at this sec. @AppStore	0
Time is running out! #trading #stocks #futures #forex #trader #spy #qqq #baba #aapl #gpro #fb #eem http://t.co/JH7BMS1Kgb	0
thank you apple for being such a little troll but putting the option close right above the save tab. LEGENDS	1
RT @IHCFO: Gonna go out on a limb. #Twtr will be this decade's #AAPL.	0
"apple Inc. price at close, December 08, 2014, is 112.4. #apple #AAPL"	0
apple'S TIM COOKE HITS THE NAIL ON THE HEAD http://t.co/96c0F0rfgX @tim_cook apple #apple #technews http://t.co/5cbhUAQbrL	1
"Monday's Analyst Moves: apple Inc., Chevron Corporation, Starbucks ... http://t.co/WoLR3QcwBy #AAPL"	0
I love my phone so much thank you based god apple	1
#AAPL:Here's why apple shares will reach $135: Analyst...http://t.co/KTqY2USXRh	0
