text	sentiment
"Guys at Apple, is this serious? Yosemite full of stupid and ugly bugs. Feeling sad. (cc @tim_cook,@therealjonyive) http://t.co/42Mjc3SsJE"	1
iPhone6 Plus Grabs 41% of U.S. Phablet Sales Apple http://t.co/BiTmwU5e4F	1
It's important that Apple not become the developer for the world. We need people to invent their own stuff.' - Tim Cook CEO of Apple	0
Can't believe Apple said melted keys on Mac Pro is not under warranty for a machine less than a year old. Asking for å£500 to repair.	1
"Huge iPhone 6 sales put Apple on course for record quarter $AAPL Apple
http://t.co/2VIMb7QieI"	0
BLOCK TRADE detected in Apple	0
CNBCTV:  Apple takes the stand Apple http://t.co/WNSSTkAAmM	0
"Check out @Mercedes Benz For Apple iPad 2 &amp; 3 Tan Leather Case 9' Device, Beige. MercedesBenz http://t.co/OSIY3SJrkF via @eBay"	0
Hey Apple are you even thinking about fixing your wifi issues? YosemiteProblems	1
@GregBurke85 Just wait until Apple Inquisition feels like Apple Origins...	0
"@ggheorghiu, @mhmcquiston's solution is offering an integration suite, something like Apple's approach"	0
.@Samsungtweets adds some heavyhitting digitalhealth partners to rival Apple via @mobihealthnews http://t.co/2vBZ9L8UX5	1
"If you listen to Apple, you'd think the only way to keep your brain sharp is thru certain apps they provide/sell. Uh...reading, muhfugs"	1
"The customer service from Apple  is the BEST. In for years having and enjoying their products, I have ZERO complains. Thanks Apple"	1
New foldable Macbook Pro falling on your laptop creates Apple s latest innovation http://t.co/mHSuJO73X6	0
where is kenneth Apple	0
// when i have gone through 6 iphone chargers in the past montht hank s Apple	1
RT @hypebot: Steve Job's Deposition in iPod Lawsuit Could Cost Apple $1 Billion http://t.co/7vDXwvxKpe MusicBiz MusicIndustry Apple	1
In the trickle of information Apple has released on HealthKit @vincekuraitis note 'going braid' strategy hcub2014 http://t.co/QvEz8C6572	0
"Pegraton may Gain Orders for 50% of the 2015 4.7' iPhone 6S $AAPL Apple
http://t.co/jjvkpoa01X"	0
RT @HamzeiAnalytics: BLOCK TRADE detected in Apple	0
"APPLE - Fibonacci Technicals Levels - Intraday  Update - $AAPL Apple 
http://t.co/pBiVbGNMN2"	0
@umo_games Apple thanks for the info. Genius was able to get the computer booted by forcing the discreet video card on boot	1
RT @drycomposites: transpartent resin infused composite structures by Apple http://t.co/10yd6g3wK7	0
Every new iPhone or update spellcheck suppress my greatness more and more...stop trying to tell me what to type Apple!!!	1
@TayLeanne15 Apple you can!	0
you know why Mac users were so happy to get TurdBolt? because Apple eschewed eSATA since its inception. nut kicks to DEAD Steve.	1
.Apple CEO @tim_cook visits @WhiteHouse http://t.co/O5dYvVi0I1 by @JMHattem	0
"Los Angeles Unified School District Reportedly Suspends iPad Purchases Following FBI Raid $AAPL Apple
http://t.co/rbXXWU16f0"	0
"More expensive Apple products failing after less than 18 months.  No warranty, no recourse. Why is it we buy this junk again?"	1
"@thehill Apple @tim_cook @WhiteHouse @jmhattem Obviously part of the left's multi-talented, super-successful gays in business agenda."	0
Matthew Neville Apple on the Shifting Role of Customs Compliance at Global Customs Compliance Forum http://t.co/72uILUUNjS trade	0
@leiahemilyy Apple really???	0
RT @thehill: .Apple CEO @tim_cook visits @WhiteHouse http://t.co/O5dYvVi0I1 by @JMHattem	0
$AAPL has 4 analyst ratings in the last 7 days and 100% are positive. Median target: $137.5 (19% upside).  https://t.co/ogs2AlQqHu Apple	0
RT @thehill: .Apple CEO @tim_cook visits @WhiteHouse http://t.co/O5dYvVi0I1 by @JMHattem	0
RT @thehill: .Apple CEO @tim_cook visits @WhiteHouse http://t.co/O5dYvVi0I1 by @JMHattem	0
@BadAdmiral_ @nanexllc  Bob Pisini can explain this as excellent portfolio management vs Apple's flash crash..	0
"Photo: CafÌ© Mac Apple: check, Shady Groove @Google: check. For not being a techie, I seem to frequent... http://t.co/RpFTxGAr5L"	0
RT @thehill: .Apple CEO @tim_cook visits @WhiteHouse http://t.co/O5dYvVi0I1 by @JMHattem	0
Got to hear about the new patent by apple ... and that's a quite innovative idea.... Apple.  The mobile screen will never break in future	1
@jakeflem Apple Yeay! Glad it all worked out for you :)	1
Apple Price-Target Rises to $140 http://t.co/qhDMdyRIBi Apple Apple	0
Apple pls let me know when yr sorti out problems wi ipadmini its freezing slow http://t.co/Ou8SsWA6jT	1
Loved the discussion about @prcelines come back. @hblodget called it second to Apple turnaround BI_IGNITION2014	0
"The oddly uplifting story of the Apple co-founder who sold his stake for $800 
$AAPL Apple
http://t.co/CiZbVR05PJ"	0
@umo_games Apple ended up getting a new computer anyhow (work computer) Here's how you can switch between vid cards http://t.co/kuISePVc0o	0
Whoever downgrades from a iphone 6 to a 5S obviously doesn't understand the extra 20% battery life. Every morning my 5S is dead. Apple	1
@Shagale Apple why'd you do this to us?!	1
"If Apple made tape dispensers and staplers, I would be all set! http://t.co/7Te2eBic10"	0
Apple granted patent for tech that shifts iPhone's center-mass during fall to prevent damage to screen http://t.co/E310yYWXBi USPTO	0
@HeadxCreeps Apple fuck you apple	1
@bonerforesst @HeadxCreeps Apple bought this maybe two weeks ago and it's already started lol. http://t.co/BZGCdtmHEA	0
.@Google Trumps Apple In Streaming Media Sales http://t.co/obPlpnWhXW @mp_gavin	0
.@Google Trumps Apple In Streaming Media Sales http://t.co/3DWuvAILFr	0
This new phone sucks I can't make it stand up or on its side I can't wait for the iPhone 7 Apple fix this you dingles	1
Idk if it's my phone or WHAT ! Ip6 ain't shit but problems. Apple fix this shit !!	1
"The iPhone 6 May Have A Longer Upgrade Cycle - If So, Expect Unit Sales To Fall $AAPL Apple
http://t.co/eP1ZksHNqJ"	1
RT @thehill: .Apple CEO @tim_cook visits @WhiteHouse http://t.co/O5dYvVi0I1 by @JMHattem	0
waiting a week for a DUNS number is preventing me from being able to build and release a client's iOS app. Apple why do you hate me so?	1
Pegatron May Handle More Than Half of 'iPhone 6s' Orders in 2015 [iOS Blog] http://t.co/MV4Qyd77o3 Apple	0
"last month ip cable this month earpiece, give me a break Apple"	1
Is It Time to Buy the Dip in Apple Inc. Stock? http://t.co/yDiX7wZOLP Apple	0
"More Evidence That Apple, Inc. Needs to Refresh Apple TV http://t.co/thn87b3iTb Apple"	1
Apple sometimes I have to restart my phone to make Siri do speak selection and it's annoying fixit	1
Apple is always the 'talk of the town'. CrescentGate	0
Apple:Apple back in court with $1 billion on the line...http://t.co/MdUQi14XQK	1
Not sure if I want the 6 or the 6 plus Apple iphone6 iphone6plus iphone http://t.co/BxjgPUDtc6 http://t.co/WPag3BqwKp	0
"Companies i admire : @3QDigital @vaynermedia Apple. It must rocks to work there, because mainly of their boss and their culture."	1
"Is It Time to Buy the Dip in Apple Inc. Stock? $AAPL Apple
http://t.co/mzLzxlhEsl"	0
Is It Time to Buy the Dip in Apple Inc. Stock? | The Motley Fool Apple http://t.co/bVdhycYaUE	0
"More Evidence That Apple, Inc. Needs to Refresh AppleTV | The Motley Fool Apple http://t.co/UGec9C70Mr"	0
dear Apple Karen wins for best customer service ever. she waited on hold for 12 minutes to help me while I waited on hold w/ my bank	1
@ABillaut @VaynerMedia Apple Thanks so much!	1
"Why isn't there a vomiting emoji yet, Apple http://t.co/iqxtSXmUCK"	0
@Cyrus_T_Virus Apple good god lmao. burn daytona to the ground	0
Julian Robertson Still Bullish On Apple Inc. http://t.co/TZR1tF5Gv6 Apple	1
New foldable Macbook Pro falling on your laptop creates Apple s lateståÊinnovation http://t.co/4z1FkmbKKX	0
"Apple's iPhone Gained Significant Share In The US, Japan, Germany And Great Britain http://t.co/m6e1RP7g6C via @forbes Apple iPhone6"	1
"Apple @tim_cook question,
Will Passbook ever do anything?"	0
Why did Apple send me a new computer today and it is broken... whyamihavingtomakegeniusbarappointmentsalready	1
"OK, utterly rediculous! Takes 2 hrs to do a simple thing like syncing a ringtone? Itunes Accessability is horific! Again! Rediculous! Apple"	1
A Lawsuit Asks Whether Apple Used iTunes For Price-Fixing Apple http://t.co/UqL1ffo0pc	0
"Apple hints at work on VR gaming &amp; user interfaces for future products, Oculus and Leap experts wanted $AAPL Apple
http://t.co/hNnaxWneMA"	0
RT @SaifBinS3eed: This new phone sucks I can't make it stand up or on its side I can't wait for the iPhone 7 Apple fix this you dingles	1
Goodbye graphics problems. Thank you Apple for such great customer service. http://t.co/XVB8utXOU3	1
Goodbye graphics problems. Thank you Apple for such great customer service. http://t.co/uvohriZKYE	1
Apple dominates mobile online shopping at 78 percent in US Apple http://t.co/1fqoPIhObO	1
Jobs Said Apple Took Pains to Protect Record Contracts SteveJobs Apple http://t.co/5PlKs2LRTT	0
Hey Apple I think u need a new product: iPster	1
RT @ppropp: Our buddies @ArccosGolf are at eye level in the Apple store startups @ctnext @StamfordiCenter nice http://t.co/r3j9yZ5G8u	0
@whereiscooldude Apple I kind of thought that before hand	0
"All in the wrist: Devs embrace future of Apple Watch apps $AAPL Apple
http://t.co/fUKLqn6J0G"	0
"APPLE - Fibonacci Technicals Levels - Intraday  Update - $AAPL Apple 
http://t.co/bDEayGr5IG"	0
@BestBuySupport Now I'm being told because it was an Apple product the price can't be overrided. Must pay full price then call back for an	1
"@Cyrus_T_Virus Apple same, really"	0
"RT @Cyrus_T_Virus: Why isn't there a vomiting emoji yet, Apple http://t.co/iqxtSXmUCK"	0
"RT @JPDesloges: APPLE - Fibonacci Technicals Levels - Intraday  Update - $AAPL Apple 
http://t.co/bDEayGr5IG"	0
My phone died on 23% Apple what the fuck is this	1
"Apple:Apple's iPhone Gained Significant Share In The US, Japan, Germany And ...http://t.co/xY7bTzgSvy"	0
I just got my powerbeats2 back from repair. Shoutout to Apple x @Beatsbydre	1
@sashametro @mayhembcn Apple happy to help..if u use kind words :). Using apple process is free and fast. http://t.co/qQGQokjaxE. DM with ?	1
"Why Apple Failed to Make Sapphire iPhones $AAPL Apple
http://t.co/lVWKvsxOGu"	0
"Note to Apple, Mail STILL has trouble sending.  The last update didn't fix it.  Mail that doesn't send?  Not so useful."	1
@jakeflem Apple good we got a new shiny macs too so we will keep this handy!	1
"Fucking goddamn stupid Apple @iTunes , ur too fucked up! JustSayin iTunes"	1
RT @evilhag_: why isn't there a dreidel emoji Apple	0
my phone dropped and this happened?? Apple you wanna help me out http://t.co/O76sbWX03n	1
@CHAYILTrading ChartOfTheDay Apple Apple http://t.co/QRVLWmGw1Z	0
Apple:Google the premier technology company?...//feeds.foxbusiness.com/~r/foxbusiness/video/~3/RiiHW-vgfLA/	0
"Dear @Amazon, if Apple could do it, you can too! http://t.co/l9vbG8JXcL"	0
"Apple's iPhone Gained Significant Share In The US, Japan, Germany And Great Britain $AAPL Apple
http://t.co/KOUGLOzPZ8"	1
RT @ColtonObrian: My phone died on 23% Apple what the fuck is this	1
Activation of AirDrop on iOS 8.1.1 kills WiFi !! What have you done Apple ???	1
@GregBurke85 Apple I can't wait for your technology analysis firm to go public with the stock symbol $RONG	0
Jimmy Iovine to Apple: 'You Have a Hole in Music Right Now; Let Me Plug It' http://t.co/RwolD40zwI Apple	0
How To Use iOS8 Continuity | Know Your Mobile http://t.co/Bf2smNeBEe Apple	0
Apple  ios8 iphone6 issues device with voicemail. 4 the phone being a phone it seems under developed. Ie:listen message and take a note!	1
"Apple's iPhone 6 Plus Amazingly Captures 41% of the Phablet Market Right out of the Gate $AAPL Apple
http://t.co/hv7jiOO6S0"	1
BloombergTV:  iPod Trial: Consumers Had Other MP3 Options: Gauna http://t.co/yNfVXKsnda via @BloombergTV Apple	0
Check out your local Apple store &amp; pick up our Smart Thermometer this flu season  http://t.co/ZDX6u4fodx Apple http://t.co/giFpyQcUWW	0
"The iPhone 6 Plus Will Be Huge In China This Spring $AAPL Apple
http://t.co/9n6hBzsuVJ"	1
"RT @JPDesloges: The iPhone 6 Plus Will Be Huge In China This Spring $AAPL Apple
http://t.co/9n6hBzsuVJ"	0
"APPLE - Fibonacci Technicals Levels - LAST  Intraday  Update - $AAPL Apple 
http://t.co/Eyv06mibko"	0
"RT @JPDesloges: APPLE - Fibonacci Technicals Levels - LAST  Intraday  Update - $AAPL Apple 
http://t.co/Eyv06mibko"	0
Srsly - get it RT @kinsa Check out your local Apple store &amp; pick up our Smart Thermometer this flu season  http://t.co/e8PZ58JyeO  Apple	0
@AppStore Apple When is the release for the new infiniteflight update in the appstore? @flyingdevstudio says the Update is in your hands	0
@googlenexus Support said can't test NFC so can't assume my phone is not working. Keep saying can't DOES HELP. I'll go back to Apple.	1
.@tim_cook That rage when dealing Apple Geniuses when they maintain 'it's not a known issue' when a simple google search shows it's a big 1	1
CNBC TV:  Day 2: Apple antitrust trial http://t.co/FjfBE4VQqI Apple	0
"Barclays Raises AAPL Price Target by 17% to $140 $AAPL Apple
http://t.co/DGru02BTk4"	1
Apple help! My Mac memory has been cleared and now it's asking for a password? It's not the old one and I can't get on it!	1
"Steve Jobs: 'I don't know what the claims in the case are' $AAPL Apple
http://t.co/5Ufd8p9qxs"	0
Apple happy new month	1
@RedXPower @ChristmasCount yeah and don't make them into tablets Apple	0
@RedXPower @ChristmasCount Apple apples are meant to be healthy	1
@RedXPower @ChristmasCount Apple but these phones make people fat lol	1
BLOCK TRADE detected in Apple	0
"Apple:Dec 3 Trading Daily Profit $1.85/sh, Weekly Profits of $15.22/sh  Apple Stockaction trading Stocks MKt  
http://t.co/az3SvKM4Id"	0
RT @thehill: Justice Department cites 18th century federal law to get Apple to unlock iPhones: http://t.co/Eth0QpAIom	0
Siri never understands me. She just said she was 'new 2 my language' and didn't get me. I speak English without major accent. Apple Apple	1
BLOCK TRADE detected in Apple	1
RT @HamzeiAnalytics: BLOCK TRADE detected in Apple	0
Thanks @lausd Apple and @pearson for the great leadership.Federal grand jury subpoenaed documents from L.A. Unified http://t.co/SgGqVMczlH	1
Google May Be the Big Winner in LAUSD's IPad Scandal http://t.co/YVDioMcl4r via @BW Apple	0
"@BedBathBeyond you're selling this lightning cord, doesn't work. AccessoryMayNotBeSupported Apple what's the deal? http://t.co/QvqDqbIlnL"	1
"Apple, Google, Amazon und Facebook Apple dax http://t.co/9jFgdmfSZa"	0
"my Apple badge finally works at my work site, just tore the guest sticker badge into many, many pieces ... feel like a new man!"	1
@BedBathBeyond I could of just gone to Canal Street for a knockoff CmonMan And Apple Why must I pay $30 for a lightning cord?	1
please make a gold macbook Apple	0
Apple:A Lawsuit Asks Whether Apple Used iTunes For Price-Fixing...http://t.co/0KxPhCf28K	0
Another lawsuit against Apple - this one is about iPod antitrust tactics in iTunes http://t.co/QSA1R6soQe	1
Apple to Pay $24 Million for Infringing on Ancient Pager Patents http://t.co/L1Mn38VvmV Sure...why not. intellectualproperty IP pgsIP	1
"Early Movers: ANF, TJX, TGT, LYV, SNE, Apple &amp; more: These are the stocks posting the largest moves before the bell. http://t.co/q67SfEyR8i"	0
Apple why can't i fnd netbot on app store !? help ASAP	1
New Details On Apple's Giant-Sized iPad Might Have Just Leaked http://t.co/lYQuGhgn4D via @Inc	0
"Apple Inc. price at close, December 03, 2014, is 115.95. Apple Apple"	0
Wow. Yall needa step it up Apple RT @heynyla: Music and snapchat at the same damn time. Thank you Note4	1
You should be able to leave FaceTime video messages Apple	1
Apple:Did Carl Icahn cause the private equity bubble?...http://t.co/07f6Mv7ZlD	0
@sampepper can not believe that Apple are still with you given the nature of what u have been accused of.   disgusting.	1
Why can't I hide the gray controller on the DVD player? What heck? Apple http://t.co/izCIqWbtFL	1
I'm learning all about Apple iPad Air 2 128GB Wi-Fi - Gold on @Influenster! Apple	0
"@pdbogen Yeah, it's not for everyone. I sold my soul to Apple a while ago. Thanks for the link!"	1
@whereiscooldude @Cyrus_T_Virus Apple wait no im okay here but yeah actually we should burn it down	1
Here's How Jimmy Iovine Convinced Apple To Buy Beats Apple http://t.co/9pgEhOTWFh http://t.co/o6g7TzpyJI	0
13 Things You Didn't Know Your iPhone6 Could Do Apple http://t.co/RsPEXS5vuC http://t.co/2CfryTGVom	0
The questions every CIO should ask about Apple iWatch: http://t.co/1RSxT3CMlZ	0
Apple @verizon where the fuck is my phone it shouldn't take this long.	1
"Organizers,Twin Cities (Apple Valley store) just released after detainment by police for peaceful protests. We Stand UP!
walmartstrikers"	0
A new role requires new hardware! thankful @carpages Apple  http://t.co/uNkrXOg2La	0
"Apple:Apple Devices Clobber Androids On Cyber Monday, But The Underdog Is Ca...http://t.co/Bi4VneO4Kw"	0
'Howto import objective-C code into bridging header file - @Apigee SDK for Apple's Swift http://t.co/e3i1kKa7xX' http://t.co/dkoOxiEGRy	0
Apple CEO Tim Cook comes out as gay Apple   http://t.co/euFQQpMjj6  Via @posh360_Net	0
Great piece from @howardlake on Apple &amp; the new RED app store - profits from exclusive content go to @GlobalFund: http://t.co/XpOzPTnWSV	1
@LIMFestival lolol. Stupid phone. Should say best and most varied. Apple sort this phone out. Apols.	1
"Shockingly, iMessage on the desktop is fucked up again. Great work, Apple. Seriously, on point with network services as only you can do."	1
"@Technical_Chart ust sayin', Apple is still the king...."	1
My office for today RemoteSupport TechLife Apple http://t.co/IY0xAufNTP	0
@ForbesTech Apple was a fantastic investment...but what will be its future?  How will AAPL beat AAPL?	0
"Apple - What if I don't want my money going to Africa to fight AIDS?  We have problems here we need to fight.
Apple africa @cnn cnn"	1
"Early Movers: ANF, TJX, TGT, LYV, Apple &amp; more: These are the stocks posting the largest moves before the bell. http://t.co/Rwjm3lpzRN"	0
Apple update twitter for ipad pls or kys	0
"hshdsh via @blogs4bytes - Ideas Apple Bought, Borrowed, and Stole infographic http://t.co/gal3ArDFj2"	0
"Apple Releases Safari 8.0.1, 7.1.1, and 6.2.1 http://t.co/sIOuKQbs1T Apple"	0
Feed My Ego (Futter Mein Ego) iPhone 4/4S Tough Ca  COMPUTING &amp; COMMUNICATION  Melasdesign http://t.co/jbVgROMp3p @cafepress @iphone Apple	0
my laptop battery went straight from 60% to 3% Apple	1
"Last yearI bought 'Superman' and 'Superman Returns' from @iTunes, now they aren't available for me to stream, and Apple has no real answer."	1
I will definitely think carefully in the future about buying something from @itunes if Apple Support can't even tell me what's going wrong.	1
RT @MediaPost: .@Google Trumps Apple In Streaming Media Sales http://t.co/obPlpnWhXW @mp_gavin	0
iPhone 6 and 6 Plus Shipping Times Improve to 3 to 5 Days for Many Models http://t.co/zEZPVPUWvR Apple	0
Here's Apple's Next Great Business http://t.co/L1IfhyexQA via @sai Apple	0
Is Apple The Most Important Stock On Earth? - Apple Inc. Apple | Seeking Alpha http://t.co/XFdZNpJN6G	0
aye shoot me a space grey 64gb iPhone 6 right quick Apple @Verizon	0
RT @dmcgroarty: RT @MetalBanker - Where do iPhones come from? What's in your Apple  RareEarths http://t.co/KuMCbKMREV	0
"Apple:DexCom CEO Terry Gregg Explains 50% YTD Stock Leap, Plans for 2015...http://t.co/bPYVaRmQkP"	0
Apple:Here's Apple's Next Great Business...http://t.co/AJx1WqhOLX	0
Is Apple The Most Important Stock On Earth? http://t.co/gXoZJYZdNy Apple	0
THIS 16GB IS GOING TO KILL ME. IM THIS CLOSE TO TAKING A SHIT ON MY PHONE @Iphone Apple	1
Pathetic Apple display at @BestBuy: http://t.co/y8IFczGj8o	0
Get 'Techy' with another shout out to @Schoology @GoogleDrive @HuluPlus iPad Apple @Google Chromebook http://t.co/z3X2Jxbevr via @YouTube	0
"But I'm beyond thankful for the help Apple gave me today. Computer was defective and they replaced it, while I just payed the difference"	1
"New HA Blog Post &gt;&gt;&gt; Final Apple PutCallRatios for Wednesday, December 3, 2014:  http://t.co/nHjKfKDd3s"	0
"mkt Final Apple PutCallRatios for Wednesday, December 3, 2014:  http://t.co/megrwaOUzd"	0
"Final Apple PutCallRatios for Wednesday, December 3, 2014 http://t.co/SWYewrG7dr via Hamzei  $$"	0
Shipping Estimates for 27-Inch Retina iMac Improve to 1 to 2 Weeks [Mac Blog] http://t.co/hvY4RUrd5c Apple	0
